0.0,0.0,0.0
0.0,0.050833892077207565,0.020718898624181747
1.0,0.019362639635801315,0.016947053372859955
2.0,0.012443331070244312,0.012260003946721554
3.0,0.010277091525495052,0.01031062426045537
4.0,0.008212524466216564,0.008844131138175726
5.0,0.005990220233798027,0.007110614329576492
6.0,0.005380336195230484,0.003552838577888906
7.0,0.005097418092191219,0.0028886186191812158
8.0,0.005246804095804691,0.0028178925858810544
9.0,0.005306319333612919,0.006539477268233895
10.0,0.0046604531817138195,0.005883902544155717
11.0,0.0052380007691681385,0.006753019290044904
12.0,0.005225340835750103,0.006707646884024143
13.0,0.004704359453171492,0.005997297586873174
14.0,0.005149366799741983,0.0056615055073052645
15.0,0.004342508967965841,0.004580582492053509
16.0,0.003603037679567933,0.004240481648594141
17.0,0.0035741927567869425,0.003781454055570066
18.0,0.003056494053453207,0.0035277215065434575
19.0,0.003323953365907073,0.003372422535903752
20.0,0.0035796973388642073,0.003419075859710574
21.0,0.003229602240025997,0.0037110563134774566
22.0,0.003429229138419032,0.0039128761272877455
23.0,0.004443822428584099,0.005014381837099791
24.0,0.0041447049006819725,0.004244166659191251
25.0,0.0038241599686443806,0.0034219829831272364
26.0,0.0038899050559848547,0.004077038494870067
27.0,0.003980688285082579,0.0030629305401816964
28.0,0.0033390801399946213,0.004501834511756897
29.0,0.003258239943534136,0.00454560131765902
30.0,0.0028568606358021498,0.00407594139687717
31.0,0.0034666527062654495,0.003462547087110579
32.0,0.0037547836545854807,0.0032201423309743404
33.0,0.0035019931383430958,0.00404607318341732
34.0,0.003463646862655878,0.005144418915733695
35.0,0.003296820679679513,0.004192071966826916
36.0,0.0036601813044399023,0.004335623234510422
37.0,0.0035931419115513563,0.004151159431785345
38.0,0.003607821883633733,0.0033257195027545094
39.0,0.0037957460153847933,0.0034290096955373883
40.0,0.003310259198769927,0.0031009746016934514
41.0,0.003170279785990715,0.003277248702943325
42.0,0.002793648047372699,0.003952934872359037
43.0,0.003178016282618046,0.003668904770165682
44.0,0.0037200823426246643,0.005012973444536328
45.0,0.003936365712434053,0.0047069513238966465
46.0,0.003181002102792263,0.004647023277357221
47.0,0.0028188603464514017,0.003573925467208028
48.0,0.002690153429284692,0.003978221910074353
49.0,0.0026587219908833504,0.0041156301740556955
50.0,0.0025662833359092474,0.003447797615081072
51.0,0.0019291106145828962,0.0013709455961361527
52.0,0.0021959112491458654,0.0012706666602753103
53.0,0.0031119424384087324,0.0014552110224030912
54.0,0.00313199358060956,0.004257247783243656
55.0,0.0026455936022102833,0.0038649324560537934
56.0,0.00340501731261611,0.004432964604347944
57.0,0.003562158439308405,0.004605546593666077
58.0,0.0034521936904639006,0.004618857521563768
59.0,0.0037854386027902365,0.004232079489156604
60.0,0.0032776498701423407,0.0034410995431244373
61.0,0.002718920586630702,0.0030624817591160536
62.0,0.0027023605071008205,0.002806569216772914
63.0,0.0022897368762642145,0.0025868754601106048
64.0,0.0025180133525282145,0.002631547162309289
65.0,0.0027821918483823538,0.0027476564282551408
66.0,0.002469984581694007,0.002394785638898611
67.0,0.002572127617895603,0.0029537539230659604
68.0,0.003427515970543027,0.0033529532374814153
69.0,0.003042797325178981,0.0031515666050836444
70.0,0.002864379668608308,0.0025430164532735944
71.0,0.0028000990860164165,0.002585355774499476
72.0,0.0028413564432412386,0.001998230698518455
73.0,0.0023841627407819033,0.0033793828915804625
74.0,0.0023429773282259703,0.003160347114317119
75.0,0.0020499739330261946,0.0029657260747626424
76.0,0.0024747212883085012,0.0026190922362729907
77.0,0.002654962008818984,0.0023409778950735927
78.0,0.0025463581550866365,0.0028258708771318197
79.0,0.002482895739376545,0.0030807008733972907
80.0,0.0022635716013610363,0.003318938543088734
81.0,0.002579097868874669,0.0033294290769845247
82.0,0.0025793302338570356,0.003152853692881763
83.0,0.0025363254826515913,0.002593377255834639
84.0,0.0026433453895151615,0.002572030876763165
85.0,0.002401831792667508,0.0022735713282600045
86.0,0.0024591702967882156,0.0026833099545910954
87.0,0.0021889260970056057,0.0029203188605606556
88.0,0.002470365958288312,0.0028215103084221482
89.0,0.0026361458003520966,0.003160655847750604
90.0,0.0025809251237660646,0.002933640033006668
91.0,0.002062784042209387,0.0025528661208227277
92.0,0.0019629893358796835,0.002228918601758778
93.0,0.0016432004049420357,0.002742436248809099
94.0,0.00201616738922894,0.002900729305110872
95.0,0.002001133281737566,0.002480266964994371
96.0,0.0013438509777188301,0.001238982833456248
97.0,0.0016693102661520243,0.0008777927432674915
98.0,0.0020340948831290007,0.0008989663328975439
99.0,0.002050514332950115,0.0028385979821905494
100.0,0.0018594801658764482,0.002768385922536254
101.0,0.002391509246081114,0.0029460364021360874
102.0,0.0025171160232275724,0.002919759601354599
103.0,0.0021996970754116774,0.0029067276045680046
104.0,0.0025480519980192184,0.0027641492197290063
105.0,0.0022162606474012136,0.0025118469493463635
106.0,0.0019111117580905557,0.002207024022936821
107.0,0.001997779356315732,0.0021590663818642497
108.0,0.0017598561244085431,0.002012613578699529
109.0,0.0018246311228722334,0.0021330469753593206
110.0,0.002122892765328288,0.0021158073795959353
111.0,0.0020761846099048853,0.0019328652415424585
112.0,0.0020937914960086346,0.0024869325570762157
113.0,0.002447944600135088,0.0023258314467966557
114.0,0.0022417502477765083,0.002293138997629285
115.0,0.0021069617941975594,0.0018723554094322026
